,index,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2855,9893,disloyal Customer,69,Personal Travel,Eco,191,3,4,3,4,4,1,4,4,4,3,5,5,4,4,0,0.0,neutral or dissatisfied
2856,38757,Loyal Customer,66,Personal Travel,Eco,282,4,2,4,3,2,5,2,,1,1,4,4,4,2,0,0.0,satisfied
2857,107773,Loyal Customer,14,Personal Travel,Eco,622,2,4,1,1,4,2,4,,5,4,5,3,4,4,0,0.0,neutral or dissatisfied
2858,87140,Loyal Customer,35,Business travel,Business,1522,1,1,1,1,2,5,1,,4,4,4,2,4,2,109,,satisfied
2859,115139,Loyal Customer,70,Personal Travel,Eco,879,3,0,3,2,5,4,5,,3,3,4,2,2,5,3,0.0,neutral or dissatisfied
2860,121103,disloyal Customer,22,Business travel,Eco,551,2,4,2,2,3,4,3,3,1,1,4,2,5,3,0,0.0,neutral or dissatisfied
2861,47474,disloyal Customer,34,Business travel,Business,2475,3,3,3,3,3,4,1,1,1,2,4,1,4,1,272,,neutral or dissatisfied
2862,119454,disloyal Customer,25,Business travel,Business,250,4,2,4,4,2,3,5,,4,2,4,3,4,2,0,0.0,satisfied
2863,40382,Loyal Customer,63,Personal Travel,Eco,1171,4,4,4,3,5,5,5,5,2,1,3,4,3,5,0,0.0,neutral or dissatisfied
2864,64631,Loyal Customer,58,Business travel,Business,177,0,5,0,1,2,3,5,3,3,3,3,3,3,5,0,0.0,satisfied
2865,85387,Loyal Customer,57,Business travel,Business,1524,3,3,3,3,2,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
2866,92125,Loyal Customer,26,Business travel,Business,733,5,5,5,5,3,3,3,3,4,4,4,5,5,3,0,0.0,satisfied
2867,101338,Loyal Customer,40,Business travel,Business,224,0,0,0,2,4,4,4,,4,4,4,3,4,4,20,18.0,satisfied
2868,72985,disloyal Customer,24,Business travel,Eco,229,2,1,2,2,5,3,1,,4,1,2,1,2,5,0,6.0,neutral or dissatisfied
2869,4464,Loyal Customer,15,Personal Travel,Eco,1021,1,2,1,3,2,1,1,2,4,4,3,2,3,2,0,0.0,neutral or dissatisfied
2870,18789,Loyal Customer,58,Business travel,Business,3676,4,4,4,4,5,3,4,,4,4,4,3,4,3,2,3.0,satisfied
2871,56660,Loyal Customer,51,Business travel,Business,944,4,5,5,5,2,2,4,,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
2872,41456,Loyal Customer,59,Personal Travel,Eco,528,2,5,4,3,3,3,4,2,2,4,2,4,2,5,5,0.0,neutral or dissatisfied
2873,67080,Loyal Customer,15,Personal Travel,Eco,399,2,1,4,4,5,5,5,,2,5,3,4,4,5,41,47.0,neutral or dissatisfied
2874,47099,Loyal Customer,18,Personal Travel,Eco,280,2,4,2,2,5,3,5,,3,2,4,3,5,5,15,20.0,neutral or dissatisfied
2875,93703,Loyal Customer,67,Personal Travel,Eco,1158,1,5,2,4,2,4,5,1,1,2,1,4,1,3,12,5.0,neutral or dissatisfied
2876,125290,disloyal Customer,22,Business travel,Eco,510,1,0,1,3,5,2,5,5,5,5,5,5,5,5,0,0.0,neutral or dissatisfied
2877,101899,Loyal Customer,60,Business travel,Business,838,1,4,4,4,1,2,2,1,1,1,1,3,1,4,0,0.0,neutral or dissatisfied
2878,73199,Loyal Customer,7,Personal Travel,Business,912,2,4,2,3,4,4,4,,4,5,4,4,5,4,0,17.0,neutral or dissatisfied
2879,42301,Loyal Customer,46,Business travel,Business,621,3,3,3,3,3,3,4,,5,5,5,4,5,4,2,0.0,satisfied
2880,10833,Loyal Customer,35,Business travel,Business,3835,5,5,5,5,2,2,5,,5,5,5,3,5,4,0,0.0,satisfied
2881,63238,disloyal Customer,18,Business travel,Eco,588,2,4,3,4,4,4,4,4,3,1,4,2,4,4,16,10.0,neutral or dissatisfied
2882,40405,disloyal Customer,23,Business travel,Eco,1096,4,4,4,5,4,4,4,,3,1,2,1,5,4,11,0.0,neutral or dissatisfied
2883,70165,Loyal Customer,39,Personal Travel,Eco Plus,2342,4,4,4,4,2,3,2,,2,4,4,5,4,2,19,0.0,satisfied
2884,61648,Loyal Customer,44,Business travel,Business,1515,0,0,0,2,2,0,1,1,1,1,3,5,1,5,0,0.0,satisfied
2885,40657,Loyal Customer,57,Personal Travel,Eco,272,1,0,5,2,1,5,1,4,4,5,4,3,4,5,0,,neutral or dissatisfied
2886,116364,Loyal Customer,28,Business travel,Business,628,2,3,3,3,2,5,2,,2,2,4,1,4,2,48,31.0,neutral or dissatisfied
2887,49738,Loyal Customer,60,Personal Travel,Eco,657,3,5,3,4,1,1,1,,3,2,5,3,2,1,0,,neutral or dissatisfied
2888,85746,Loyal Customer,64,Personal Travel,Eco Plus,473,3,3,1,3,3,2,3,,3,1,3,4,3,5,7,0.0,neutral or dissatisfied
2889,41886,Loyal Customer,45,Business travel,Eco,536,2,4,4,4,2,1,2,2,2,4,3,1,4,2,0,0.0,neutral or dissatisfied
2890,120273,Loyal Customer,60,Personal Travel,Eco,867,3,4,3,2,2,4,2,2,1,1,3,4,1,2,7,,neutral or dissatisfied
2891,105039,Loyal Customer,41,Business travel,Business,3870,2,3,2,2,4,3,4,,5,5,5,3,5,4,0,0.0,satisfied
2892,80834,Loyal Customer,44,Business travel,Business,130,1,3,3,3,1,5,2,,3,3,1,3,3,2,17,,neutral or dissatisfied
2893,41816,Loyal Customer,46,Business travel,Business,361,3,3,3,3,4,3,5,,5,5,5,3,5,5,18,9.0,satisfied
2894,98156,Loyal Customer,42,Business travel,Eco,1744,3,1,3,1,5,2,4,,2,3,2,3,2,1,25,32.0,neutral or dissatisfied
2895,108430,Loyal Customer,29,Personal Travel,Eco,1739,3,5,4,2,4,1,4,,4,4,4,5,5,4,128,120.0,neutral or dissatisfied
2896,58479,Loyal Customer,11,Personal Travel,Eco,782,1,5,1,3,3,5,3,,5,3,4,3,5,3,0,0.0,neutral or dissatisfied
2897,105786,Loyal Customer,52,Business travel,Eco,628,1,2,2,2,2,3,2,2,3,1,4,2,4,2,20,27.0,neutral or dissatisfied
2898,116495,disloyal Customer,36,Business travel,Business,409,3,3,3,4,4,2,4,,3,2,4,3,4,4,98,,neutral or dissatisfied
2899,37040,disloyal Customer,40,Business travel,Business,259,4,4,4,2,2,3,2,,5,2,4,3,5,2,0,0.0,neutral or dissatisfied
2900,89666,Loyal Customer,19,Personal Travel,Eco,669,3,3,3,1,3,4,3,3,4,5,5,2,2,3,1,,neutral or dissatisfied
2901,48161,Loyal Customer,22,Personal Travel,Eco,596,3,1,3,3,2,4,2,2,2,4,1,4,2,2,0,0.0,neutral or dissatisfied
2902,104792,Loyal Customer,52,Business travel,Eco Plus,257,3,1,5,1,3,4,3,,2,1,3,4,3,3,83,79.0,neutral or dissatisfied
2903,7600,disloyal Customer,20,Business travel,Eco,1284,2,2,2,1,4,3,4,,1,1,3,1,3,4,7,0.0,neutral or dissatisfied
2904,86331,Loyal Customer,15,Personal Travel,Eco,216,3,2,0,3,3,4,4,3,1,5,4,3,4,3,0,0.0,neutral or dissatisfied
2905,27906,disloyal Customer,37,Business travel,Eco,404,2,1,2,4,1,0,1,,4,1,4,3,4,1,0,0.0,neutral or dissatisfied
2906,67866,Loyal Customer,51,Personal Travel,Eco,607,4,4,4,4,3,4,3,,3,4,3,4,3,3,9,,neutral or dissatisfied
2907,72285,Loyal Customer,37,Business travel,Business,1199,1,1,1,1,3,2,2,5,5,4,5,5,5,3,0,0.0,satisfied
2908,108543,Loyal Customer,61,Personal Travel,Eco,429,2,0,2,2,5,5,3,5,5,5,5,4,4,5,17,23.0,neutral or dissatisfied
2909,102866,disloyal Customer,48,Business travel,Eco,250,3,3,3,2,3,5,3,,1,4,2,2,2,3,88,98.0,neutral or dissatisfied
2910,124815,Loyal Customer,12,Personal Travel,Eco,931,2,5,2,1,2,3,2,2,3,5,4,3,4,2,0,,neutral or dissatisfied
2911,75578,disloyal Customer,25,Business travel,Business,414,3,0,3,4,4,2,4,4,3,4,5,5,5,4,0,0.0,neutral or dissatisfied
2912,97389,Loyal Customer,51,Business travel,Business,2826,1,1,1,1,3,4,4,,2,2,2,5,2,3,0,0.0,satisfied
2913,94811,Loyal Customer,68,Business travel,Eco Plus,1416,3,4,4,4,1,4,4,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
2914,63982,Loyal Customer,47,Business travel,Business,2450,1,1,1,1,4,4,5,4,4,4,4,4,4,3,9,5.0,satisfied
2915,82906,Loyal Customer,48,Business travel,Business,259,2,2,2,2,5,3,5,,4,4,4,5,4,4,6,1.0,satisfied
2916,49241,Loyal Customer,36,Business travel,Eco Plus,456,3,2,2,2,3,4,3,,3,3,3,5,5,3,0,,satisfied
2917,31767,Loyal Customer,30,Personal Travel,Eco Plus,320,1,5,1,1,2,4,2,,1,4,4,1,1,2,0,9.0,neutral or dissatisfied
2918,56309,Loyal Customer,48,Business travel,Business,2047,3,3,3,3,2,3,4,,4,4,4,3,4,3,2,0.0,satisfied
2919,37593,Loyal Customer,33,Business travel,Business,590,5,5,5,5,5,2,5,,4,5,5,3,4,5,1,12.0,satisfied
2920,43143,Loyal Customer,42,Business travel,Business,3737,2,4,4,4,4,5,2,2,2,2,2,3,2,4,0,15.0,neutral or dissatisfied
2921,85246,Loyal Customer,36,Business travel,Business,2731,4,5,5,5,1,1,2,,4,4,4,1,4,3,0,0.0,neutral or dissatisfied
2922,26182,Loyal Customer,45,Personal Travel,Eco,666,2,5,2,4,4,4,4,4,4,5,5,4,5,4,0,0.0,neutral or dissatisfied
2923,78814,Loyal Customer,39,Business travel,Eco,383,3,1,1,1,3,4,3,,4,2,4,4,3,3,0,0.0,neutral or dissatisfied
2924,93579,Loyal Customer,22,Personal Travel,Eco,907,4,5,4,5,3,3,3,3,5,2,4,3,5,3,0,0.0,neutral or dissatisfied
2925,1364,Loyal Customer,46,Business travel,Business,3404,2,2,2,2,3,5,5,,5,5,5,3,5,5,0,0.0,satisfied
2926,111230,Loyal Customer,42,Business travel,Business,134,4,3,3,3,4,4,4,4,4,4,4,1,4,3,0,1.0,neutral or dissatisfied
2927,80824,disloyal Customer,18,Business travel,Eco Plus,189,1,2,1,3,2,4,2,,2,2,4,4,3,2,0,0.0,neutral or dissatisfied
2928,22045,Loyal Customer,45,Business travel,Business,1620,4,5,5,5,5,3,4,4,4,4,4,4,4,4,1,18.0,neutral or dissatisfied
2929,84067,Loyal Customer,69,Personal Travel,Eco,214,2,3,2,4,4,3,4,,3,2,3,1,3,1,0,0.0,neutral or dissatisfied
2930,74455,Loyal Customer,54,Business travel,Business,2671,3,3,3,3,3,1,4,4,4,4,4,3,4,4,0,0.0,satisfied
2931,32273,Loyal Customer,27,Personal Travel,Business,862,3,4,3,5,4,5,5,4,3,5,4,5,5,4,0,0.0,neutral or dissatisfied
2932,10238,disloyal Customer,41,Business travel,Business,467,3,2,2,1,1,3,1,1,1,1,4,1,5,1,6,0.0,neutral or dissatisfied
2933,97803,Loyal Customer,34,Business travel,Business,507,1,1,1,1,5,4,5,,5,5,5,4,5,5,1,,satisfied
2934,45938,Loyal Customer,46,Business travel,Business,2507,1,1,1,1,5,5,5,5,5,5,5,5,5,4,12,,satisfied
2935,31925,disloyal Customer,28,Business travel,Business,480,1,1,1,3,1,4,1,,5,3,5,5,4,1,0,0.0,neutral or dissatisfied
2936,68842,Loyal Customer,52,Business travel,Business,2423,2,2,2,2,2,5,5,,4,4,4,3,4,5,0,,satisfied
2937,111997,Loyal Customer,46,Business travel,Business,2192,1,1,1,1,4,4,5,,2,2,2,4,2,5,3,3.0,satisfied
2938,66300,disloyal Customer,27,Business travel,Business,422,1,1,1,3,3,2,3,3,3,3,5,3,5,3,0,7.0,neutral or dissatisfied
2939,36344,disloyal Customer,37,Business travel,Business,296,3,3,3,4,3,4,2,3,4,4,4,3,5,3,23,16.0,neutral or dissatisfied
2940,60948,Loyal Customer,63,Business travel,Eco,679,2,1,1,1,2,0,2,,1,3,2,4,2,2,0,0.0,neutral or dissatisfied
2941,29295,disloyal Customer,13,Business travel,Eco,550,2,2,2,4,1,3,1,1,2,4,3,1,3,1,0,0.0,neutral or dissatisfied
2942,128944,Loyal Customer,32,Business travel,Business,2560,1,1,1,1,5,4,5,5,3,3,3,2,1,5,0,,satisfied
2943,32835,Loyal Customer,67,Personal Travel,Eco,237,2,4,0,5,2,4,3,2,5,3,5,3,5,2,1,0.0,neutral or dissatisfied
2944,123060,Loyal Customer,58,Business travel,Business,2102,4,4,4,4,5,4,1,,5,5,5,4,5,3,0,0.0,satisfied
2945,70022,Loyal Customer,53,Personal Travel,Eco,1189,2,4,2,2,2,5,4,2,2,2,2,5,2,3,11,6.0,neutral or dissatisfied
2946,17229,Loyal Customer,16,Business travel,Business,1750,1,1,1,1,5,2,5,5,4,3,4,4,5,5,8,0.0,satisfied
2947,81297,Loyal Customer,53,Business travel,Business,1859,3,2,2,2,5,2,4,,3,3,3,1,3,4,46,45.0,neutral or dissatisfied
2948,9907,Loyal Customer,48,Business travel,Business,129,0,4,0,1,3,4,4,,2,2,2,2,2,4,0,1.0,satisfied
2949,16901,Loyal Customer,68,Personal Travel,Eco,666,2,4,2,1,4,1,4,4,5,5,4,3,5,4,12,8.0,neutral or dissatisfied
2950,62010,Loyal Customer,32,Personal Travel,Eco,259,1,5,1,4,1,5,3,2,4,1,4,3,4,3,148,144.0,neutral or dissatisfied
2951,66685,Loyal Customer,41,Business travel,Business,90,4,1,4,4,5,5,5,3,4,5,5,5,4,5,64,210.0,satisfied
2952,86688,Loyal Customer,26,Personal Travel,Eco,1598,4,4,4,2,5,4,5,5,3,4,3,4,4,5,0,0.0,satisfied
2953,98249,Loyal Customer,19,Personal Travel,Eco,337,3,5,3,1,5,3,5,,4,4,4,5,4,5,11,,neutral or dissatisfied
2954,59717,Loyal Customer,54,Business travel,Business,2740,3,3,3,3,3,4,2,3,3,3,3,3,3,4,4,15.0,neutral or dissatisfied
2955,109433,Loyal Customer,39,Business travel,Business,3537,3,3,3,3,3,4,5,,4,4,4,5,4,4,0,0.0,satisfied
2956,25593,Loyal Customer,49,Personal Travel,Eco,135,3,0,3,3,3,4,1,4,5,5,5,1,4,1,51,132.0,neutral or dissatisfied
2957,85862,disloyal Customer,62,Business travel,Business,462,1,1,1,2,1,4,1,1,3,5,5,3,4,1,0,0.0,neutral or dissatisfied
2958,50943,Loyal Customer,53,Business travel,Business,794,4,4,4,4,4,5,5,,5,5,5,3,5,4,20,0.0,satisfied
2959,35826,Loyal Customer,53,Business travel,Eco Plus,447,2,2,2,2,1,1,1,,3,1,5,2,4,1,25,14.0,satisfied
2960,123841,Loyal Customer,22,Business travel,Eco Plus,700,3,5,2,5,3,1,4,3,2,3,3,2,4,3,0,0.0,neutral or dissatisfied
2961,2607,Loyal Customer,48,Business travel,Eco Plus,813,1,4,4,4,1,2,1,,1,3,4,2,3,1,0,,neutral or dissatisfied
2962,78878,Loyal Customer,55,Business travel,Eco,794,2,1,1,1,2,2,2,,2,2,3,3,4,2,0,0.0,neutral or dissatisfied
2963,35067,Loyal Customer,33,Personal Travel,Eco,1009,4,4,4,1,1,5,1,,4,3,5,3,5,1,0,0.0,neutral or dissatisfied
2964,10671,disloyal Customer,23,Business travel,Eco,1016,2,3,3,4,4,1,4,,5,3,4,5,4,4,0,0.0,neutral or dissatisfied
2965,98529,Loyal Customer,56,Business travel,Business,543,5,5,5,5,5,5,5,,3,3,3,4,3,3,105,105.0,satisfied
2966,98674,disloyal Customer,20,Business travel,Eco,262,2,3,2,2,3,3,3,,1,4,2,1,2,3,63,52.0,neutral or dissatisfied
2967,108094,Loyal Customer,31,Personal Travel,Eco,409,2,1,2,4,1,3,1,,1,4,4,4,3,1,31,51.0,neutral or dissatisfied
2968,59660,disloyal Customer,23,Business travel,Eco,605,1,1,1,3,2,4,2,2,2,2,4,2,3,2,0,0.0,neutral or dissatisfied
2969,12240,Loyal Customer,41,Business travel,Business,1671,1,1,1,1,2,2,3,,5,4,5,2,5,2,0,0.0,satisfied
2970,29028,Loyal Customer,65,Personal Travel,Eco,1197,3,2,3,4,3,1,3,,1,4,3,3,1,3,113,132.0,neutral or dissatisfied
2971,61218,Loyal Customer,24,Business travel,Business,3644,3,5,5,5,3,4,3,,2,4,3,1,4,3,0,0.0,neutral or dissatisfied
2972,85873,Loyal Customer,49,Business travel,Business,650,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
2973,118978,Loyal Customer,16,Personal Travel,Eco,331,3,4,5,4,4,4,4,,3,3,5,3,5,4,0,0.0,neutral or dissatisfied
2974,85675,Loyal Customer,48,Personal Travel,Eco,301,3,4,3,4,4,1,4,,5,3,5,3,5,5,0,,neutral or dissatisfied
2975,62944,Loyal Customer,39,Personal Travel,Eco,846,1,5,1,1,1,2,1,,5,2,4,4,4,1,0,0.0,neutral or dissatisfied
2976,47086,disloyal Customer,37,Business travel,Eco,140,1,2,1,3,3,3,3,,1,5,3,1,3,3,31,17.0,neutral or dissatisfied
2977,87692,Loyal Customer,46,Personal Travel,Eco,908,0,3,0,1,5,4,3,5,1,5,1,3,2,5,0,0.0,satisfied
2978,28240,Loyal Customer,53,Personal Travel,Eco,725,2,3,1,3,1,2,5,5,5,1,5,1,5,2,0,0.0,neutral or dissatisfied
2979,1949,Loyal Customer,54,Personal Travel,Eco,644,4,4,4,4,4,3,5,4,4,4,4,5,4,4,22,20.0,neutral or dissatisfied
2980,78263,Loyal Customer,46,Business travel,Business,2070,0,3,0,4,5,5,2,,2,2,2,5,2,4,0,,satisfied
2981,22559,disloyal Customer,54,Business travel,Business,990,5,4,4,4,1,3,1,1,4,4,3,5,5,1,0,,satisfied
2982,4716,Loyal Customer,51,Personal Travel,Eco,227,5,5,5,2,4,3,5,4,4,5,4,4,4,5,37,18.0,satisfied
2983,4840,Loyal Customer,65,Personal Travel,Eco,545,2,2,2,3,4,4,3,2,2,2,5,3,2,3,0,0.0,neutral or dissatisfied
2984,74820,disloyal Customer,28,Business travel,Business,584,2,2,2,1,3,4,3,,4,3,4,3,5,3,22,,neutral or dissatisfied
2985,79856,Loyal Customer,70,Business travel,Eco Plus,369,4,5,5,5,4,5,4,,2,2,5,2,1,4,13,0.0,satisfied
2986,229,Loyal Customer,55,Business travel,Eco,1416,5,2,2,2,5,4,5,5,4,3,5,2,5,5,1,0.0,satisfied
2987,123900,Loyal Customer,38,Personal Travel,Eco Plus,631,2,4,2,3,3,3,3,,2,4,4,1,3,3,0,0.0,neutral or dissatisfied
2988,64740,Loyal Customer,26,Personal Travel,Eco,289,5,4,5,1,4,0,4,,3,5,4,4,4,4,0,0.0,satisfied
2989,66530,Loyal Customer,37,Personal Travel,Eco,1846,0,4,0,3,3,4,2,,4,4,5,2,3,3,8,0.0,satisfied
2990,34672,Loyal Customer,48,Personal Travel,Eco,373,2,1,2,2,5,3,5,5,3,4,2,4,3,5,18,4.0,neutral or dissatisfied
2991,14770,Loyal Customer,55,Personal Travel,Eco,899,1,1,1,3,1,4,4,,3,2,2,2,3,1,29,40.0,neutral or dissatisfied
2992,25207,Loyal Customer,32,Business travel,Business,1269,2,3,5,5,2,5,2,2,3,2,3,3,3,2,0,2.0,neutral or dissatisfied
2993,28255,Loyal Customer,56,Business travel,Business,1846,1,1,1,1,5,4,5,,5,5,5,4,5,5,0,0.0,satisfied
2994,5963,disloyal Customer,25,Business travel,Eco,1310,3,3,3,3,1,4,1,1,1,4,3,2,3,1,10,0.0,neutral or dissatisfied
2995,113483,Loyal Customer,68,Business travel,Business,1709,2,4,4,4,4,5,4,1,1,1,2,2,1,3,0,0.0,neutral or dissatisfied
2996,23388,Loyal Customer,23,Business travel,Business,680,3,3,3,3,5,5,5,,4,4,4,4,3,5,6,2.0,satisfied
2997,45676,Loyal Customer,7,Personal Travel,Eco,985,5,4,5,4,4,1,4,,3,2,5,3,4,4,0,0.0,satisfied
2998,96016,disloyal Customer,37,Business travel,Business,326,2,2,2,3,1,4,1,1,2,2,3,1,3,1,0,,neutral or dissatisfied
2999,99316,Loyal Customer,45,Business travel,Eco,954,4,2,2,2,4,2,4,,5,2,2,4,1,4,0,0.0,neutral or dissatisfied
3000,95772,Loyal Customer,32,Business travel,Business,3043,4,4,4,4,4,2,4,,3,4,2,4,5,4,0,0.0,satisfied
3001,30158,Loyal Customer,55,Personal Travel,Eco Plus,1204,3,2,3,4,5,2,5,,1,3,4,1,3,5,0,0.0,neutral or dissatisfied
3002,37451,Loyal Customer,43,Business travel,Eco,308,4,3,3,3,2,3,2,,4,4,4,5,4,1,0,11.0,satisfied
3003,74841,Loyal Customer,62,Personal Travel,Eco Plus,761,3,5,3,2,5,4,5,2,2,3,2,4,2,4,0,,neutral or dissatisfied
3004,36990,disloyal Customer,24,Business travel,Business,304,4,2,4,3,3,5,3,3,2,2,4,4,4,3,4,2.0,neutral or dissatisfied
3005,49398,Loyal Customer,50,Personal Travel,Eco,1362,4,3,4,3,4,1,5,,2,4,2,3,2,3,8,0.0,neutral or dissatisfied
3006,17892,Loyal Customer,33,Business travel,Business,2072,2,2,2,2,4,1,4,,3,5,5,5,5,4,0,0.0,satisfied
3007,78123,Loyal Customer,65,Personal Travel,Eco Plus,2153,1,5,1,5,5,3,5,,2,1,1,3,2,4,0,3.0,neutral or dissatisfied
3008,95109,Loyal Customer,31,Business travel,Business,1535,1,1,1,1,4,4,4,4,4,4,5,3,5,4,8,12.0,satisfied
3009,8338,Loyal Customer,46,Business travel,Business,449,4,4,4,4,5,1,5,,4,4,4,4,4,4,0,0.0,satisfied
3010,37406,Loyal Customer,36,Personal Travel,Eco,343,2,5,3,4,4,4,4,4,4,4,4,5,4,4,24,20.0,neutral or dissatisfied
3011,59092,Loyal Customer,63,Personal Travel,Eco,2342,2,2,2,4,1,1,1,,1,4,4,3,3,1,4,0.0,neutral or dissatisfied
3012,75572,Loyal Customer,60,Business travel,Business,3177,1,1,1,1,5,3,5,5,5,5,5,3,5,4,0,4.0,satisfied
3013,24581,Loyal Customer,67,Personal Travel,Eco Plus,1075,3,4,3,5,2,5,2,,3,3,5,3,5,2,13,38.0,neutral or dissatisfied
3014,10061,Loyal Customer,21,Personal Travel,Eco,1642,2,4,3,2,2,2,4,,5,5,5,3,5,2,102,77.0,neutral or dissatisfied
3015,12701,Loyal Customer,32,Personal Travel,Eco,1524,1,5,1,3,5,2,5,5,3,4,3,4,1,5,24,0.0,neutral or dissatisfied
3016,18913,Loyal Customer,33,Business travel,Eco Plus,308,0,0,0,1,3,0,3,,3,2,5,1,3,3,13,13.0,satisfied
3017,89784,Loyal Customer,29,Business travel,Business,3002,4,4,1,4,4,2,4,,1,3,3,4,3,4,1,0.0,satisfied
3018,111081,Loyal Customer,50,Business travel,Eco,1104,4,4,4,4,4,4,4,,2,3,2,2,3,4,0,0.0,satisfied
3019,51964,disloyal Customer,39,Business travel,Business,3784,2,2,2,2,2,1,4,,2,4,5,4,3,4,0,0.0,neutral or dissatisfied
3020,106516,Loyal Customer,26,Business travel,Business,1717,5,5,5,5,5,4,5,,3,3,4,5,5,5,0,0.0,satisfied
3021,36901,Loyal Customer,49,Business travel,Business,2861,2,2,2,2,5,4,4,,4,4,4,3,4,3,0,0.0,satisfied
3022,108360,Loyal Customer,40,Business travel,Business,1096,3,3,3,3,3,4,4,,3,3,3,5,3,3,0,0.0,satisfied
3023,114271,Loyal Customer,34,Personal Travel,Eco,300,3,1,3,4,4,3,4,4,1,3,4,4,3,4,0,0.0,neutral or dissatisfied
3024,30337,Loyal Customer,63,Business travel,Eco,162,2,4,4,4,4,3,3,,2,2,2,4,2,4,0,13.0,neutral or dissatisfied
3025,62076,disloyal Customer,47,Business travel,Business,447,4,4,4,3,2,1,2,2,3,3,5,4,5,2,0,0.0,neutral or dissatisfied
3026,44629,disloyal Customer,35,Business travel,Eco,992,2,1,1,4,2,4,2,,4,4,3,2,3,2,42,34.0,neutral or dissatisfied
3027,81045,Loyal Customer,63,Personal Travel,Eco,230,1,4,1,4,5,1,4,5,5,1,5,3,5,3,0,0.0,neutral or dissatisfied
3028,62350,Loyal Customer,19,Personal Travel,Eco,1670,4,5,4,3,1,2,1,,3,4,4,4,4,1,0,12.0,neutral or dissatisfied
3029,9445,Loyal Customer,57,Business travel,Business,762,2,2,2,2,4,1,4,4,4,4,4,5,4,5,0,0.0,satisfied
3030,46755,Loyal Customer,44,Business travel,Business,312,3,3,5,3,3,4,5,,5,5,5,3,5,3,0,0.0,satisfied
3031,68613,Loyal Customer,53,Personal Travel,Business,329,2,3,1,1,2,3,1,,2,1,4,1,2,5,0,0.0,neutral or dissatisfied
3032,380,Loyal Customer,28,Business travel,Business,833,3,3,3,3,2,2,2,,1,1,3,4,1,2,0,,satisfied
3033,123017,Loyal Customer,24,Personal Travel,Eco,391,2,5,2,4,4,3,1,4,5,1,4,1,5,4,0,0.0,neutral or dissatisfied
3034,118799,Loyal Customer,18,Personal Travel,Eco Plus,213,1,3,1,5,4,4,4,4,4,3,2,1,4,4,11,28.0,neutral or dissatisfied
3035,4000,Loyal Customer,25,Business travel,Business,2603,1,5,5,5,1,5,1,1,4,4,1,3,1,1,32,36.0,neutral or dissatisfied
3036,61880,Loyal Customer,39,Business travel,Business,2588,2,2,4,2,4,4,4,,5,5,4,4,1,4,0,0.0,satisfied
3037,28327,Loyal Customer,59,Business travel,Business,1618,1,4,1,1,5,5,5,4,4,4,4,4,4,3,0,,satisfied
3038,35522,Loyal Customer,61,Business travel,Business,3937,1,1,1,1,1,4,3,,4,4,4,2,4,5,0,0.0,satisfied
3039,24879,Loyal Customer,49,Business travel,Business,2069,4,4,4,4,5,2,4,,5,4,5,2,5,4,23,4.0,satisfied
3040,76593,Loyal Customer,52,Personal Travel,Business,707,2,4,1,3,3,0,4,4,4,1,4,4,4,3,0,0.0,neutral or dissatisfied
3041,20447,disloyal Customer,48,Business travel,Eco,1506,2,2,2,4,1,4,1,1,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
3042,60969,Loyal Customer,43,Business travel,Business,223,0,4,0,3,2,3,4,,5,5,5,3,5,4,0,22.0,satisfied
3043,128381,Loyal Customer,30,Personal Travel,Eco,228,2,5,2,3,5,2,1,,3,2,4,4,4,5,39,27.0,neutral or dissatisfied
3044,94709,Loyal Customer,17,Personal Travel,Eco,427,2,2,2,3,3,2,3,3,4,2,4,2,3,3,15,15.0,neutral or dissatisfied
3045,88342,Loyal Customer,59,Personal Travel,Eco,438,2,5,2,4,5,4,4,5,5,2,5,5,5,4,0,0.0,neutral or dissatisfied
3046,78092,Loyal Customer,41,Business travel,Business,325,5,3,5,5,4,2,3,5,5,5,5,1,5,5,21,22.0,satisfied
3047,81310,Loyal Customer,58,Business travel,Business,3338,3,3,3,3,4,5,4,5,5,5,5,4,5,5,0,26.0,satisfied
3048,47036,Loyal Customer,59,Business travel,Business,1005,1,1,1,1,2,4,4,,4,4,4,4,4,4,2,0.0,satisfied
3049,59536,Loyal Customer,22,Business travel,Eco,1076,3,4,4,4,3,2,1,3,4,3,3,4,3,3,15,13.0,neutral or dissatisfied
3050,82962,Loyal Customer,39,Personal Travel,Eco,397,2,1,2,3,3,3,3,3,2,3,4,3,4,3,10,5.0,neutral or dissatisfied
3051,103194,Loyal Customer,60,Business travel,Business,316,4,4,4,4,2,2,4,,5,5,5,3,5,5,0,0.0,satisfied
3052,111112,disloyal Customer,37,Business travel,Eco,1147,3,3,3,2,1,4,1,,4,2,1,3,1,1,0,0.0,neutral or dissatisfied
